lon,lat,est,se,month
-0.875,41.35,0,0,11
-0.875,41.5,0,0,11
-0.875,41.525,0,0,11
-0.875,41.55,0,0,11
-0.875,41.574999999999996,0,0,11
-0.875,41.6,0,0,11
-0.875,41.625,0,0,11
-0.875,41.65,0,0,11
-0.875,41.650000000000006,0,0,11
-0.875,41.675,0,0,11
-0.875,41.7,0,0,11
-0.875,41.725,0,0,11
-0.875,41.75,0,0,11
-0.875,41.775,0,0,11
-0.875,42.45,0,0,11
-0.875,42.475,0,0,11
-0.875,42.55,0,0,11
-0.875,42.574999999999996,0,0,11
-0.875,42.6,0,0,11
-0.875,42.7,0,0,11
-0.875,42.725,0,0,11
-0.875,42.75,0,0,11
-0.875,42.775,0,0,11
-0.875,42.9,0,0,11
-0.875,42.925,0,0,11
-0.875,42.95,0,0,11
-0.875,43.05,0,0,11
-0.875,43.075,0,0,11
-0.9,37.574999999999996,0,0,11
-0.9,37.6,0,0,11
-0.9,37.625,0,0,11
-0.9,37.65,0,0,11
-0.9,37.675,0,0,11
-0.9,37.7,0,0,11
-0.9,37.725,0,0,11
-0.9,37.75,0,0,11
-0.9,37.775,0,0,11
-0.9,37.8,0,0,11
-0.9,37.824999999999996,0,0,11
-0.9,37.825,0,0,11
-0.9,37.85,0,0,11
-0.9,37.875,0,0,11
-0.9,37.95,0,0,11
-0.9,37.975,0,0,11
-0.9,38,0,0,11
-0.9,38.025,0,0,11
-0.9,38.05,0,0,11
-0.9,38.074999999999996,0,0,11
-0.9,38.1,0,0,11
-0.9,38.125,0,0,11
-0.9,38.15,0,0,11
-0.9,38.175,0,0,11
-0.9,38.2,0,0,11
-0.9,38.225,0,0,11
-0.9,38.25,0,0,11
-0.9,38.275,0,0,11
-0.9,38.3,0,0,11
-0.9,38.35,0,0,11
-0.9,38.4,0,0,11
-0.9,38.425,0,0,11
-0.9,38.45,0,0,11
-0.9,38.475,0,0,11
-0.9,38.5,0,0,11
-0.9,38.525,0,0,11
-0.9,38.55,0,0,11
-0.9,38.574999999999996,0,0,11
-0.9,38.6,0,0,11
-0.9,38.625,0,0,11
-0.9,38.65,0,0,11
-0.9,38.650000000000006,0,0,11
-0.9,38.675,0,0,11
-0.9,38.75,0,0,11
-0.9,38.775,0,0,11
-0.9,38.775000000000006,0,0,11
-0.9,38.8,0,0,11
-0.9,38.824999999999996,0,0,11
-0.9,38.9,0,0,11
-0.9,38.900000000000006,0,0,11
-0.9,38.925,0,0,11
-0.9,38.95,0,0,11
-0.9,38.975,0,0,11
-0.9,39.3,0,0,11
-0.9,39.324999999999996,0,0,11
-0.9,39.35,0,0,11
-0.9,39.375,0,0,11
-0.9,39.4,0,0,11
-0.9,39.425,0,0,11
-0.9,39.45,0,0,11
-0.9,39.475,0,0,11
-0.9,39.6,0,0,11
-0.9,39.625,0,0,11
-0.9,39.65,0,0,11
-0.9,39.675,0,0,11
-0.9,39.7,0,0,11
-0.9,39.725,0,0,11
-0.9,39.75,0,0,11
-0.9,39.775,0,0,11
-0.9,40.05,0,0,11
-0.9,40.074999999999996,0,0,11
-0.9,40.1,0,0,11
-0.9,40.125,0,0,11
-0.9,40.15,0,0,11
-0.9,40.175,0,0,11
-0.9,40.4,0,0,11
-0.9,40.425,0,0,11
-0.9,40.75,0,0,11
-0.9,40.775,0,0,11
-0.9,40.8,0,0,11
-0.9,40.824999999999996,0,0,11
-0.9,41,0,0,11
-0.9,41.025,0,0,11
-0.9,41.25,0,0,11
-0.9,41.275,0,0,11
-0.9,41.3,0,0,11
-0.9,41.324999999999996,0,0,11
-0.9,41.35,0,0,11
-0.9,41.5,0,0,11
-0.9,41.525,0,0,11
-0.9,41.55,0,0,11
-0.9,41.574999999999996,0,0,11
-0.9,41.6,0,0,11
-0.9,41.625,0,0,11
-0.9,41.65,0,0,11
-0.9,41.650000000000006,0,0,11
-0.9,41.675,0,0,11
-0.9,41.7,0,0,11
-0.9,41.725,0,0,11
-0.9,41.75,0,0,11
-0.9,41.775,0,0,11
-0.9,42.45,0,0,11
-0.9,42.475,0,0,11
-0.9,42.55,0,0,11
-0.9,42.574999999999996,0,0,11
-0.9,42.7,0,0,11
-0.9,42.725,0,0,11
-0.9,42.75,0,0,11
-0.9,42.775,0,0,11
-0.9,42.9,0,0,11
-0.9,42.925,0,0,11
-0.9,43.05,0,0,11
-0.9249999999999999,37.55,0,0,11
-0.9249999999999999,37.574999999999996,0,0,11
-0.925,37.575,0,0,11
-0.9249999999999999,37.6,0,0,11
-0.925,37.6,0,0,11
-0.9249999999999999,37.625,0,0,11
-0.925,37.625,0,0,11
-0.9249999999999999,37.65,0,0,11
-0.9249999999999999,37.675,0,0,11
-0.9249999999999999,37.7,0,0,11
-0.925,37.7,0,0,11
-0.9249999999999999,37.725,0,0,11
-0.925,37.725,0,0,11
-0.9249999999999999,37.8,0,0,11
-0.9249999999999999,37.824999999999996,0,0,11
-0.9249999999999999,37.85,0,0,11
-0.9249999999999999,37.875,0,0,11
-0.9249999999999999,38.05,0,0,11
-0.9249999999999999,38.074999999999996,0,0,11
-0.9249999999999999,38.1,6.708596801551811e-17,5.32179833674749e-17,11
-0.925,38.1,6.708596801551811e-17,5.32179833674749e-17,11
-0.9249999999999999,38.125,0,0,11
-0.925,38.125,0,0,11
-0.9249999999999999,38.15,0,0,11
-0.925,38.15,0,0,11
-0.9249999999999999,38.175,0,0,11
-0.9249999999999999,38.2,0,0,11
-0.9249999999999999,38.225,0,0,11
-0.9249999999999999,38.25,0,0,11
-0.925,38.25,0,0,11
-0.9249999999999999,38.4,0,0,11
-0.9249999999999999,38.425,0,0,11
-0.9249999999999999,38.5,0,0,11
-0.9249999999999999,38.525,0,0,11
-0.9249999999999999,38.6,0,0,11
-0.925,38.6,0,0,11
-0.9249999999999999,38.625,0,0,11
-0.9249999999999999,38.65,0,0,11
-0.9249999999999999,38.675,0,0,11
-0.9249999999999999,38.7,0,0,11
-0.9249999999999999,38.725,0,0,11
-0.925,38.725,0,0,11
-0.9249999999999999,38.75,0,0,11
-0.925,38.75,0,0,11
-0.9249999999999999,38.8,0,0,11
-0.9249999999999999,38.824999999999996,0,0,11
-0.9249999999999999,38.9,0,0,11
-0.925,38.900000000000006,0,0,11
-0.925,38.925,0,0,11
-0.9249999999999999,38.95,0,0,11
-0.925,38.95,0,0,11
-0.9249999999999999,39.25,0,0,11
-0.9249999999999999,39.275,0,0,11
-0.925,39.275000000000006,0,0,11
-0.9249999999999999,39.3,0,0,11
-0.9249999999999999,39.35,0,0,11
-0.9249999999999999,39.375,0,0,11
-0.9249999999999999,39.45,0,0,11
-0.925,39.45,0,0,11
-0.9249999999999999,39.475,0,0,11
-0.925,39.475,0,0,11
-0.9249999999999999,39.55,0,0,11
-0.9249999999999999,39.574999999999996,0,0,11
-0.9249999999999999,39.6,0,0,11
-0.9249999999999999,39.625,0,0,11
-0.9249999999999999,39.65,0,0,11
-0.9249999999999999,39.675,0,0,11
-0.9249999999999999,39.7,0,0,11
-0.9249999999999999,39.725,0,0,11
-0.9249999999999999,40.05,0,0,11
-0.925,40.05,0,0,11
-0.9249999999999999,40.15,0,0,11
-0.9249999999999999,40.175,0,0,11
-0.925,40.175,0,0,11
-0.9249999999999999,40.2,0,0,11
-0.9249999999999999,40.225,0,0,11
-0.9249999999999999,40.65,0,0,11
-0.925,40.675,0,0,11
-0.9249999999999999,40.7,0,0,11
-0.925,40.7,0,0,11
-0.9249999999999999,40.8,0,0,11
-0.9249999999999999,40.824999999999996,0,0,11
-0.9249999999999999,41.3,0,0,11
-0.9249999999999999,41.324999999999996,0,0,11
-0.9249999999999999,41.55,0,0,11
-0.9249999999999999,41.574999999999996,0,0,11
-0.925,41.575,0,0,11
-0.9249999999999999,41.6,0,0,11
-0.925,41.6,0,0,11
-0.9249999999999999,41.625,0,0,11
-0.925,41.625,0,0,11
-0.9249999999999999,41.65,0,0,11
-0.925,41.650000000000006,0,0,11
-0.9249999999999999,41.675,0,0,11
-0.925,41.675,0,0,11
-0.9249999999999999,41.7,0,0,11
-0.9249999999999999,41.725,0,0,11
-0.9249999999999999,42.15,0,0,11
-0.9249999999999999,42.175,0,0,11
-0.9249999999999999,42.25,0,0,11
-0.9249999999999999,42.275,0,0,11
-0.9249999999999999,42.6,0,0,11
-0.9249999999999999,42.625,0,0,11
-0.9249999999999999,42.75,0,0,11
-0.925,42.775000000000006,0,0,11
-0.9249999999999999,42.85,0,0,11
-0.9249999999999999,42.875,0,0,11
-0.9249999999999999,42.95,0,0,11
-0.925,42.95,0,0,11
-0.975,37.574999999999996,0,0,11
-0.975,37.6,0,0,11
-0.975,37.625,0,0,11
-0.975,37.65,0,0,11
-0.975,37.675,4.739377832356803e-16,9.552327383078881e-17,11
-0.975,37.7,0,0,11
-0.975,37.725,0,0,11
-0.975,37.75,0,0,11
-0.975,37.775,0,0,11
-0.975,37.8,0,0,11
-0.975,37.824999999999996,0,0,11
-0.975,37.85,0,0,11
-0.975,37.875,0,0,11
-0.975,37.9,0,0,11
-0.975,37.925,0,0,11
-0.975,37.95,0,0,11
-0.975,37.975,0,0,11
-0.975,38,0,0,11
-0.975,38.025,0,0,11
-0.975,38.05,0,0,11
-0.975,38.074999999999996,0,0,11
-0.975,38.075,0,0,11
-0.975,38.1,0,0,11
-0.975,38.125,0,0,11
-0.975,38.15,0,0,11
-0.975,38.175,0,0,11
-0.975,38.25,0,0,11
-0.975,38.3,0,0,11
-0.975,38.325,0,0,11
-0.975,38.4,0,0,11
-0.975,38.400000000000006,0,0,11
-0.975,38.425,0,0,11
-0.975,38.6,0,0,11
-0.975,38.65,0,0,11
-0.975,38.675,0,0,11
-0.975,38.7,0,0,11
-0.975,38.725,0,0,11
-0.975,38.75,0,0,11
-0.975,38.775,0,0,11
-0.975,38.8,0,0,11
-0.975,38.824999999999996,0,0,11
-0.975,38.9,0,0,11
-0.975,38.900000000000006,0,0,11
-0.975,39.4,0,0,11
-0.975,39.45,0,0,11
-0.975,39.475,0,0,11
-0.975,39.55,0,0,11
-0.975,39.574999999999996,0,0,11
-0.975,39.7,0,0,11
-0.975,39.725,0,0,11
-0.975,39.75,0,0,11
-0.975,39.775,0,0,11
-0.975,39.85,0,0,11
-0.975,39.875,0,0,11
-0.975,40.2,0,0,11
-0.975,40.225,0,0,11
-0.975,40.25,0,0,11
-0.975,40.275,0,0,11
-0.975,40.3,0,0,11
-0.975,40.324999999999996,0,0,11
-0.975,40.6,0,0,11
-0.975,40.625,0,0,11
-0.975,40.7,0,0,11
-0.975,41.3,0,0,11
-0.975,41.324999999999996,0,0,11
-0.975,41.5,0,0,11
-0.975,41.525,0,0,11
-0.975,41.55,0,0,11
-0.975,41.574999999999996,0,0,11
-0.975,41.6,0,0,11
-0.975,41.625,0,0,11
-0.975,41.65,0,0,11
-0.975,41.650000000000006,0,0,11
-0.975,41.675,0,0,11
-0.975,41.7,0,0,11
-0.975,41.725,0,0,11
-0.975,42.1,0,0,11
-0.975,42.125,0,0,11
-0.975,42.75,0,0,11
-0.975,42.775,0,0,11
-0.975,42.8,0,0,11
-0.975,42.824999999999996,0,0,11
-0.975,42.95,0,0,11
-0.975,43,0,0,11
-1,37.6,8.574023212496456e-16,1.7281145250062411e-16,11
-1,37.625,0,0,11
-1,37.65,0,0,11
-1,37.675,0,0,11
-1,37.7,0,0,11
-1,37.725,0,0,11
-1,37.75,0,0,11
-1,37.775,0,0,11
-1,37.8,0,0,11
-1,37.824999999999996,0,0,11
-1,37.825,0,0,11
-1,37.85,0,0,11
-1,37.875,0,0,11
-1,37.975,0,0,11
-1,38,0,0,11
-1,38.025,0,0,11
-1,38.05,0,0,11
-1,38.074999999999996,0,0,11
-1,38.075,0,0,11
-1,38.1,0,0,11
-1,38.125,0,0,11
-1,38.15,0,0,11
-1,38.175,0,0,11
-1,38.3,0,0,11
-1,38.4,0,0,11
-1,38.400000000000006,0,0,11
-1,38.425,0,0,11
-1,38.625,0,0,11
-1,38.7,0,0,11
-1,38.725,0,0,11
-1,38.75,0,0,11
-1,38.775,0,0,11
-1,38.8,0,0,11
-1,38.824999999999996,0,0,11
-1,39.425,0,0,11
-1,39.45,0,0,11
-1,39.475,0,0,11
-1,39.55,0,0,11
-1,39.574999999999996,0,0,11
-1,39.7,0,0,11
-1,39.725,0,0,11
-1,39.75,0,0,11
-1,39.775,0,0,11
-1,39.85,0,0,11
-1,39.875,0,0,11
-1,40.2,0,0,11
-1,40.225,0,0,11
-1,40.25,0,0,11
-1,40.275,0,0,11
-1,40.275000000000006,0,0,11
-1,40.3,0,0,11
-1,40.324999999999996,0,0,11
-1,40.6,0,0,11
-1,40.625,0,0,11
-1,40.7,0,0,11
-1,41.3,0,0,11
-1,41.324999999999996,0,0,11
-1,41.5,0,0,11
-1,41.525,0,0,11
-1,41.55,0,0,11
-1,41.574999999999996,0,0,11
-1,41.6,0,0,11
-1,41.625,0,0,11
-1,41.65,0,0,11
-1,41.650000000000006,0,0,11
-1,41.675,0,0,11
-1,41.7,0,0,11
-1,41.725,0,0,11
-1,42.1,0,0,11
-1,42.125,0,0,11
-1,42.75,0,0,11
-1,42.775,0,0,11
-1,42.8,0,0,11
-1,42.824999999999996,0,0,11
-1.0250000000000001,37.574999999999996,0,0,11
-1.0250000000000001,37.6,0,0,11
-1.025,37.6,0,0,11
-1.0250000000000001,37.625,0,0,11
-1.025,37.625,0,0,11
-1.0250000000000001,37.65,1.2862051510443114e-15,2.592376704110118e-16,11
-1.025,37.65,1.2862051510443114e-15,2.592376704110118e-16,11
-1.0250000000000001,37.675,0,0,11
-1.025,37.675,0,0,11
-1.0250000000000001,37.7,0,0,11
-1.025,37.7,0,0,11
-1.0250000000000001,37.725,0,0,11
-1.0250000000000001,37.75,0,0,11
-1.0250000000000001,37.775,0,0,11
-1.0250000000000001,37.8,0,0,11
-1.025,37.8,0,0,11
-1.0250000000000001,37.824999999999996,0,0,11
-1.025,37.825,0,0,11
-1.0250000000000001,37.85,0,0,11
-1.0250000000000001,37.875,0,0,11
-1.025,37.875,0,0,11
-1.0250000000000001,37.9,0,0,11
-1.0250000000000001,37.925,0,0,11
-1.0250000000000001,37.95,0,0,11
-1.0250000000000001,37.975,0,0,11
-1.0250000000000001,38,0,0,11
-1.025,38,0,0,11
-1.0250000000000001,38.025,0,0,11
-1.025,38.025,0,0,11
-1.0250000000000001,38.05,0,0,11
-1.025,38.05,0,0,11
-1.0250000000000001,38.074999999999996,0,0,11
-1.025,38.075,0,0,11
-1.0250000000000001,38.1,0,0,11
-1.025,38.1,0,0,11
-1.0250000000000001,38.125,0,0,11
-1.0250000000000001,38.2,0,0,11
-1.0250000000000001,38.225,0,0,11
-1.0250000000000001,38.3,0,0,11
-1.0250000000000001,38.324999999999996,0,0,11
-1.0250000000000001,38.35,0,0,11
-1.0250000000000001,38.375,0,0,11
-1.0250000000000001,38.4,0,0,11
-1.0250000000000001,38.425,0,0,11
-1.0250000000000001,38.55,0,0,11
-1.0250000000000001,38.574999999999996,0,0,11
-1.0250000000000001,38.85,0,0,11
-1.0250000000000001,38.875,0,0,11
-1.0250000000000001,39.2,0,0,11
-1.025,39.2,0,0,11
-1.0250000000000001,39.225,0,0,11
-1.0250000000000001,39.45,0,0,11
-1.025,39.45,0,0,11
-1.0250000000000001,39.475,0,0,11
-1.0250000000000001,39.75,0,0,11
-1.0250000000000001,39.775,0,0,11
-1.0250000000000001,40.1,0,0,11
-1.0250000000000001,40.125,0,0,11
-1.0250000000000001,40.3,0,0,11
-1.0250000000000001,40.324999999999996,0,0,11
-1.0250000000000001,40.5,0,0,11
-1.0250000000000001,40.525,0,0,11
-1.0250000000000001,40.6,0,0,11
-1.0250000000000001,40.625,0,0,11
-1.0250000000000001,41.05,0,0,11
-1.0250000000000001,41.074999999999996,0,0,11
-1.0250000000000001,41.35,0,0,11
-1.0250000000000001,41.375,0,0,11
-1.0250000000000001,41.5,0,0,11
-1.0250000000000001,41.525,0,0,11
-1.0250000000000001,41.6,0,0,11
-1.025,41.6,0,0,11
-1.0250000000000001,41.625,0,0,11
-1.025,41.625,0,0,11
-1.0250000000000001,41.65,0,0,11
-1.0250000000000001,41.675,0,0,11
-1.0250000000000001,41.7,0,0,11
-1.025,41.7,0,0,11
-1.0250000000000001,41.725,0,0,11
-1.025,41.725,0,0,11
-1.0250000000000001,42.1,0,0,11
-1.05,37.574999999999996,0,0,11
-1.05,37.6,0,0,11
-1.05,37.625,0,0,11
-1.05,37.65,0,0,11
-1.05,37.675,0,0,11
-1.05,37.7,0,0,11
-1.05,37.725,0,0,11
-1.05,37.75,0,0,11
-1.05,37.775,0,0,11
-1.05,37.8,0,0,11
-1.05,37.824999999999996,0,0,11
-1.05,37.825,0,0,11
-1.05,37.85,0,0,11
-1.05,37.875,0,0,11
-1.05,37.9,0,0,11
-1.05,37.925,0,0,11
-1.05,37.95,0,0,11
-1.05,37.975,0,0,11
-1.05,38,0,0,11
-1.05,38.025,0,0,11
-1.05,38.05,4.745378110988957e-16,9.56442108565155e-17,11
-1.05,38.074999999999996,0,0,11
-1.05,38.075,0,0,11
-1.05,38.1,0,0,11
-1.05,38.125,0,0,11
-1.05,38.2,0,0,11
-1.05,38.225,0,0,11
-1.05,38.3,0,0,11
-1.05,38.324999999999996,0,0,11
-1.05,38.35,0,0,11
-1.05,38.375,0,0,11
-1.05,38.4,0,0,11
-1.05,38.400000000000006,0,0,11
-1.05,38.425,0,0,11
-1.05,38.55,0,0,11
-1.05,38.574999999999996,0,0,11
-1.05,38.85,0,0,11
-1.05,38.875,0,0,11
-1.05,39.2,0,0,11
-1.05,39.225,0,0,11
-1.05,39.45,0,0,11
-1.05,39.475,0,0,11
-1.05,39.75,0,0,11
-1.05,39.775,0,0,11
-1.05,40.1,0,0,11
-1.05,40.125,0,0,11
-1.05,40.3,0,0,11
-1.05,40.324999999999996,0,0,11
-1.05,40.325,0,0,11
-1.05,40.5,0,0,11
-1.05,40.525,0,0,11
-1.05,40.525000000000006,0,0,11
-1.05,40.6,0,0,11
-1.05,40.625,0,0,11
-1.05,41.05,0,0,11
-1.05,41.074999999999996,0,0,11
-1.05,41.35,0,0,11
-1.05,41.375,0,0,11
-1.05,41.5,0,0,11
-1.05,41.525,0,0,11
-1.05,41.6,0,0,11
-1.05,41.625,0,0,11
-1.05,41.65,0,0,11
-1.05,41.675,0,0,11
-1.05,41.7,0,0,11
-1.05,41.725,0,0,11
-1.05,42.1,0,0,11
-1.1,37.574999999999996,0,0,11
-1.1,37.6,0,0,11
-1.1,37.625,0,0,11
-1.1,37.65,0,0,11
-1.1,37.675,0,0,11
-1.1,37.7,0,0,11
-1.1,37.725,0,0,11
-1.1,37.75,0,0,11
-1.1,37.775,0,0,11
-1.1,37.8,0,0,11
-1.1,37.824999999999996,0,0,11
-1.1,37.85,0,0,11
-1.1,37.875,0,0,11
-1.1,37.9,0,0,11
-1.1,37.925,0,0,11
-1.1,37.95,0,0,11
-1.1,37.975,0,0,11
-1.1,38,0,0,11
-1.1,38.025,0,0,11
-1.1,38.05,0,0,11
-1.1,38.074999999999996,0,0,11
-1.1,38.075,0,0,11
-1.1,38.1,0,0,11
-1.1,38.125,0,0,11
-1.1,38.15,0,0,11
-1.1,38.175,0,0,11
-1.1,38.2,0,0,11
-1.1,38.225,0,0,11
-1.1,38.25,0,0,11
-1.1,38.275,0,0,11
-1.1,38.325,0,0,11
-1.1,38.4,0,0,11
-1.1,38.425,0,0,11
-1.1,38.6,0,0,11
-1.1,38.625,0,0,11
-1.1,38.8,0,0,11
-1.1,38.824999999999996,0,0,11
-1.1,38.825,0,0,11
-1.1,38.85,0,0,11
-1.1,38.875,0,0,11
-1.1,39.05,0,0,11
-1.1,39.074999999999996,0,0,11
-1.1,39.075,0,0,11
-1.1,39.1,0,0,11
-1.1,39.125,0,0,11
-1.1,39.15,0,0,11
-1.1,39.150000000000006,0,0,11
-1.1,39.175,0,0,11
-1.1,39.2,0,0,11
-1.1,39.225,0,0,11
-1.1,39.3,0,0,11
-1.1,39.324999999999996,0,0,11
-1.1,39.45,0,0,11
-1.1,39.475,0,0,11
-1.1,39.85,0,0,11
-1.1,39.875,0,0,11
-1.1,40.3,0,0,11
-1.1,40.324999999999996,0,0,11
-1.1,40.325,0,0,11
-1.1,41.55,0,0,11
-1.1,41.574999999999996,0,0,11
-1.1,41.575,0,0,11
-1.1,41.6,0,0,11
-1.1,41.625,0,0,11
-1.1,41.65,0,0,11
-1.1,41.675,0,0,11
-1.1,41.7,0,0,11
-1.1,41.725,0,0,11
-1.1,41.75,0,0,11
-1.1,42.2,0,0,11
-1.1,42.225,0,0,11
-1.1,42.25,0,0,11
-1.1,42.275,0,0,11
-1.1,42.8,0,0,11
-1.1,42.85,0,0,11
-1.1,42.875,0,0,11
-1.1,42.9,0,0,11
-1.1,42.900000000000006,0,0,11
-1.1,42.925,0,0,11
-1.125,37.525,0,0,11
-1.125,37.574999999999996,0,0,11
-1.125,37.6,0,0,11
-1.125,37.625,0,0,11
-1.125,37.65,0,0,11
-1.125,37.675,0,0,11
-1.125,37.7,0,0,11
-1.125,37.725,0,0,11
-1.125,37.75,0,0,11
-1.125,37.775,0,0,11
-1.125,37.8,0,0,11
-1.125,37.824999999999996,0,0,11
-1.125,37.85,0,0,11
-1.125,37.875,0,0,11
-1.125,37.9,0,0,11
-1.125,37.925,0,0,11
-1.125,37.95,8.145298334082942e-15,1.641704018379888e-15,11
-1.125,37.975,1.2860997369604643e-15,2.5921642395471917e-16,11
-1.125,38,0,0,11
-1.125,38.025,4.875193808329553e-16,9.826067673942951e-17,11
-1.125,38.05,0,0,11
-1.125,38.074999999999996,0,0,11
-1.125,38.1,0,0,11
-1.125,38.125,0,0,11
-1.125,38.15,0,0,11
-1.125,38.175,0,0,11
-1.125,38.2,0,0,11
-1.125,38.3,0,0,11
-1.125,38.324999999999996,0,0,11
-1.125,38.4,0,0,11
-1.125,38.400000000000006,0,0,11
-1.125,38.5,0,0,11
-1.125,38.55,0,0,11
-1.125,38.6,0,0,11
-1.125,38.625,0,0,11
-1.125,38.65,0,0,11
-1.125,38.675,0,0,11
-1.125,38.85,0,0,11
-1.125,38.875,0,0,11
-1.125,38.95,0,0,11
-1.125,38.975,0,0,11
-1.125,39.05,0,0,11
-1.125,39.2,0,0,11
-1.125,39.35,0,0,11
-1.125,39.375,0,0,11
-1.125,39.4,0,0,11
-1.125,39.425,0,0,11
-1.125,39.45,0,0,11
-1.125,39.475,0,0,11
-1.125,39.5,0,0,11
-1.125,39.525,0,0,11
-1.125,39.55,0,0,11
-1.125,39.574999999999996,0,0,11
-1.125,39.7,0,0,11
-1.125,39.725,0,0,11
-1.125,39.9,0,0,11
-1.125,39.925,0,0,11
-1.125,40,0,0,11
-1.125,40.025,0,0,11
-1.125,40.05,0,0,11
-1.125,40.074999999999996,0,0,11
-1.125,40.1,0,0,11
-1.125,40.125,0,0,11
-1.125,40.25,0,0,11
-1.125,40.3,0,0,11
-1.125,40.324999999999996,0,0,11
-1.125,40.325,0,0,11
-1.125,40.35,0,0,11
-1.125,40.375,0,0,11
-1.125,40.85,0,0,11
-1.125,40.875,0,0,11
-1.125,41.5,0,0,11
-1.125,41.55,0,0,11
-1.125,41.574999999999996,0,0,11
-1.125,41.575,0,0,11
-1.125,41.75,0,0,11
-1.125,41.775,0,0,11
-1.125,41.775000000000006,0,0,11
-1.125,42.1,0,0,11
-1.125,42.125,0,0,11
-1.125,42.2,0,0,11
-1.125,42.225,0,0,11
-1.125,42.35,0,0,11
-1.125,42.5,0,0,11
-1.125,42.525,0,0,11
-1.125,42.6,0,0,11
-1.125,42.625,0,0,11
-1.125,42.7,0,0,11
-1.125,42.725,0,0,11
-1.125,42.8,0,0,11
-1.125,42.824999999999996,0,0,11
-1.125,42.85,0,0,11
-1.125,42.875,0,0,11
-1.125,42.95,0,0,11
-1.125,42.975,0,0,11
-1.125,43.1,0,0,11
-1.15,37.55,0,0,11
-1.15,37.574999999999996,0,0,11
-1.15,37.6,0,0,11
-1.15,37.625,0,0,11
-1.15,37.65,0,0,11
-1.15,37.675,0,0,11
-1.15,37.7,0,0,11
-1.15,37.725,0,0,11
-1.15,37.75,0,0,11
-1.15,37.775,0,0,11
-1.15,37.8,0,0,11
-1.15,37.824999999999996,0,0,11
-1.15,37.85,0,0,11
-1.15,37.875,0,0,11
-1.15,37.9,0,0,11
-1.15,37.925,1.718853916844e-15,3.4643904576007285e-16,11
-1.15,37.95,0,0,11
-1.15,37.975,2.143499561600794e-15,4.320273732578693e-16,11
-1.15,38,0,0,11
-1.15,38.025,8.672727354823383e-16,1.7480085768190286e-16,11
-1.15,38.05,0,0,11
-1.15,38.074999999999996,0,0,11
-1.15,38.1,0,0,11
-1.15,38.125,0,0,11
-1.15,38.15,0,0,11
-1.15,38.175,0,0,11
-1.15,38.3,0,0,11
-1.15,38.324999999999996,0,0,11
-1.15,38.400000000000006,0,0,11
-1.15,38.5,0,0,11
-1.15,38.575,0,0,11
-1.15,38.6,0,0,11
-1.15,38.625,0,0,11
-1.15,38.65,0,0,11
-1.15,38.675,0,0,11
-1.15,38.85,0,0,11
-1.15,38.875,0,0,11
-1.15,38.95,0,0,11
-1.15,38.975,0,0,11
-1.15,39.35,0,0,11
-1.15,39.375,0,0,11
-1.15,39.4,0,0,11
-1.15,39.425,0,0,11
-1.15,39.45,0,0,11
-1.15,39.475,0,0,11
-1.15,39.5,0,0,11
-1.15,39.525,0,0,11
-1.15,39.55,0,0,11
-1.15,39.574999999999996,0,0,11
-1.15,39.7,0,0,11
-1.15,39.725,0,0,11
-1.15,39.9,0,0,11
-1.15,39.900000000000006,0,0,11
-1.15,39.925,0,0,11
-1.15,40,0,0,11
-1.15,40.025,0,0,11
-1.15,40.05,0,0,11
-1.15,40.074999999999996,0,0,11
-1.15,40.1,0,0,11
-1.15,40.125,0,0,11
-1.15,40.275000000000006,0,0,11
-1.15,40.3,0,0,11
-1.15,40.324999999999996,0,0,11
-1.15,40.35,0,0,11
-1.15,40.375,0,0,11
-1.15,40.85,0,0,11
-1.15,40.875,0,0,11
-1.15,41.525000000000006,0,0,11
-1.15,41.55,0,0,11
-1.15,41.574999999999996,0,0,11
-1.15,41.75,0,0,11
-1.15,41.775,0,0,11
-1.15,42.1,0,0,11
-1.15,42.125,0,0,11
-1.15,42.2,0,0,11
-1.15,42.225,0,0,11
-1.15,42.35,0,0,11
-1.15,42.5,0,0,11
-1.15,42.525,0,0,11
-1.15,42.6,0,0,11
-1.15,42.625,0,0,11
-1.15,42.7,0,0,11
-1.15,42.725,0,0,11
-1.15,42.8,0,0,11
-1.15,42.824999999999996,0,0,11
-1.15,42.85,0,0,11
-1.15,42.875,0,0,11
-1.15,42.95,0,0,11
-1.15,42.975,0,0,11
-1.15,43.125,0,0,11
-1.15,43.5,0,0,11
-1.175,37.55,0,0,11
-1.175,37.7,0,0,11
-1.175,37.8,0,0,11
-1.175,37.825,0,0,11
-1.175,37.9,3.0008993862410833e-15,6.048383225610114e-16,11
-1.175,37.925,0,0,11
-1.175,37.95,8.657168037091689e-16,1.7448725597702134e-16,11
-1.175,37.975,4.75126089806732e-16,9.576277981236838e-17,11
-1.175,38,8.573998246403096e-16,1.7281094930314613e-16,11
-1.175,38.025,4.634521169987466e-16,9.340986316238725e-17,11
-1.175,38.05,0,0,11
-1.175,38.074999999999996,1.2861006778529445e-15,2.5921661359380935e-16,11
-1.175,38.075,1.2861006778529445e-15,2.5921661359380935e-16,11
-1.175,38.1,0,0,11
-1.175,38.125,0,0,11
-1.175,38.4,0,0,11
-1.175,38.400000000000006,0,0,11
-1.175,38.85,0,0,11
-1.175,39.5,0,0,11
-1.175,39.6,0,0,11
-1.175,39.625,0,0,11
-1.175,41.4,0,0,11
